Date,Symbol,Crypto,Open,High,Low,Close,Volume,Tradecount
09-10-2021,BTC,Bitcoin,53955.67,55489.00,53661.67,54949.72,3024862790.70,1609483
25-03-2021,DOGE,Dogecoin,0.05,0.05,0.05,0.05,89315912.71,270368
25-03-2021,DOT,Polkadot,30.20,31.28,28.40,29.81,792657170.06,1046210
25-03-2021,ETH,Ethereum,1581.88,1622.00,1549.40,1585.74,1115502879.63,778215
25-03-2021,FIL,Filecoin,85.85,96.31,84.87,90.91,775684271.06,1086699
25-03-2021,LINK,ChainLink,24.88,26.67,24.44,25.56,382607128.29,540068
25-03-2021,MATIC,Polygon,0.32,0.34,0.30,0.30,61082646.76,136964
25-03-2021,SOL,Solana,13.58,13.70,12.54,12.98,110422085.71,230109
25-03-2021,TRX,Tron,0.06,0.06,0.05,0.06,96371044.13,170255
25-03-2021,UNI,Uniswap,27.22,28.10,25.60,26.52,358201920.15,611284
25-03-2021,VET,VeChain,0.08,0.09,0.08,0.08,235625334.29,582678
25-03-2021,XLM,Stellar Lumens,0.36,0.37,0.34,0.36,76661043.71,164727
25-03-2021,XMR,Monero,210.75,221.48,204.59,214.33,20848615.81,53057
25-03-2021,XRP,Ripple XRP,0.48,0.52,0.45,0.51,451595543.22,494290
24-03-2021,AAVE,Aave,330.84,349.38,292.56,308.38,124799461.98,203998
24-03-2021,ADA,Cardano,1.12,1.16,1.04,1.07,396335857.04,631067
10-10-2021,BTC,Bitcoin,54949.72,56561.31,54080.00,54659.00,4923958325.39,2427176
24-03-2021,DOGE,Dogecoin,0.05,0.06,0.05,0.05,113099932.28,287596
24-03-2021,DOT,Polkadot,34.23,36.17,27.12,30.19,703047647.00,940073
24-03-2021,ETH,Ethereum,1668.20,1740.86,1536.92,1581.84,1251031751.16,994542
24-03-2021,FIL,Filecoin,82.57,94.97,79.56,85.86,651582660.44,891862
24-03-2021,LINK,ChainLink,26.80,27.92,23.47,24.87,356405438.14,535515
24-03-2021,MATIC,Polygon,0.33,0.38,0.30,0.32,93400578.87,190197
24-03-2021,SOL,Solana,14.15,15.36,13.57,13.59,111615635.63,223506
24-03-2021,TRX,Tron,0.06,0.06,0.05,0.06,119435075.47,243338
24-03-2021,UNI,Uniswap,31.01,31.90,25.27,27.23,491224339.83,762378
24-03-2021,VET,VeChain,0.08,0.10,0.08,0.08,309136493.42,671224
24-03-2021,XLM,Stellar Lumens,0.39,0.40,0.35,0.36,65740265.98,168864
24-03-2021,XMR,Monero,217.94,230.00,206.58,210.67,21193070.56,57802
24-03-2021,XRP,Ripple XRP,0.55,0.56,0.45,0.48,467418386.24,618867
23-03-2021,AAVE,Aave,336.22,345.75,325.75,330.83,98912020.81,181893
23-03-2021,ADA,Cardano,1.10,1.17,1.08,1.12,421114122.16,637868
11-10-2021,BTC,Bitcoin,54659.01,57839.04,54415.06,57471.35,2994673617.72,1690409
23-03-2021,DOGE,Dogecoin,0.05,0.06,0.05,0.05,86095705.97,246500
23-03-2021,DOT,Polkadot,35.28,36.34,34.05,34.24,379301508.76,498336
23-03-2021,ETH,Ethereum,1681.17,1721.17,1650.00,1668.08,975522491.06,654415
23-03-2021,FIL,Filecoin,76.39,85.37,73.13,82.59,385929021.65,562947
23-03-2021,LINK,ChainLink,27.28,27.96,26.66,26.80,210669135.94,372984
23-03-2021,MATIC,Polygon,0.35,0.36,0.33,0.33,50404678.17,105919
23-03-2021,SOL,Solana,14.80,15.21,14.05,14.14,111196018.61,224930
23-03-2021,TRX,Tron,0.06,0.06,0.06,0.06,114446395.14,294139
23-03-2021,UNI,Uniswap,32.86,37.00,30.28,31.01,739334182.98,938950
23-03-2021,VET,VeChain,0.09,0.09,0.08,0.08,246846153.44,624232
23-03-2021,XLM,Stellar Lumens,0.39,0.41,0.39,0.40,78681759.91,162358
23-03-2021,XMR,Monero,217.11,225.13,211.46,218.02,21793194.42,48343
23-03-2021,XRP,Ripple XRP,0.54,0.60,0.54,0.55,620265578.73,672499
22-03-2021,AAVE,Aave,367.88,372.66,330.77,336.26,124627353.48,196968
22-03-2021,ADA,Cardano,1.19,1.21,1.07,1.10,444196527.45,552717
12-10-2021,BTC,Bitcoin,57471.35,57680.00,53879.00,55996.93,3017210682.89,1554412
22-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.05,78488931.18,220875
22-03-2021,DOT,Polkadot,36.73,37.84,35.05,35.28,454724290.59,577862
22-03-2021,ETH,Ethereum,1783.23,1807.51,1655.15,1680.97,1019780398.78,879976
22-03-2021,FIL,Filecoin,80.68,81.50,75.23,76.39,188691097.13,316241
22-03-2021,LINK,ChainLink,29.25,29.49,27.07,27.29,251386077.05,387673
22-03-2021,MATIC,Polygon,0.38,0.38,0.32,0.35,55067401.56,116166
22-03-2021,SOL,Solana,14.33,16.61,14.17,14.80,218893523.17,403094
22-03-2021,TRX,Tron,0.06,0.07,0.06,0.06,171497074.75,476415
22-03-2021,UNI,Uniswap,32.97,35.92,31.81,32.86,501376404.78,673206
22-03-2021,VET,VeChain,0.09,0.10,0.08,0.09,322500013.64,700702
22-03-2021,XLM,Stellar Lumens,0.40,0.43,0.39,0.39,115861014.12,248280
22-03-2021,XMR,Monero,231.71,233.27,217.00,217.08,22135788.62,50265
22-03-2021,XRP,Ripple XRP,0.52,0.60,0.50,0.54,922895186.81,1078272
21-03-2021,AAVE,Aave,370.57,376.58,360.00,367.84,82699528.23,148269
21-03-2021,ADA,Cardano,1.20,1.24,1.16,1.19,367461613.31,422247
13-10-2021,BTC,Bitcoin,55996.91,57777.00,54167.19,57367.00,3123307687.48,1610489
21-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,73785063.53,207236
21-03-2021,DOT,Polkadot,37.27,38.15,36.13,36.72,446880197.17,561254
21-03-2021,ETH,Ethereum,1806.57,1817.16,1747.00,1782.98,830951276.51,748800
21-03-2021,FIL,Filecoin,82.12,83.38,80.17,80.68,164287770.89,276378
21-03-2021,LINK,ChainLink,29.69,30.12,28.61,29.25,208288818.02,337238
21-03-2021,MATIC,Polygon,0.38,0.41,0.36,0.38,58216415.40,115634
21-03-2021,SOL,Solana,14.19,14.39,13.63,14.34,82648893.11,172377
21-03-2021,TRX,Tron,0.06,0.06,0.06,0.06,184694078.47,431411
21-03-2021,UNI,Uniswap,32.11,33.35,31.55,32.96,200124551.65,320245
21-03-2021,VET,VeChain,0.09,0.10,0.09,0.09,263459097.32,618971
21-03-2021,XLM,Stellar Lumens,0.42,0.42,0.39,0.40,103960291.62,201740
21-03-2021,XMR,Monero,231.99,238.88,225.79,231.66,17665399.24,43412
21-03-2021,XRP,Ripple XRP,0.53,0.55,0.50,0.52,452720932.87,572056
20-03-2021,AAVE,Aave,369.43,397.71,367.98,370.83,132184564.54,195163
20-03-2021,ADA,Cardano,1.29,1.31,1.20,1.20,505497684.77,731665
14-10-2021,BTC,Bitcoin,57370.83,58532.54,56818.05,57347.94,2481915791.59,1372048
20-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,105486325.37,263146
20-03-2021,DOT,Polkadot,38.24,40.21,37.19,37.27,618241868.14,690802
20-03-2021,ETH,Ethereum,1809.01,1868.83,1800.86,1806.10,828404987.65,743672
20-03-2021,FIL,Filecoin,83.11,86.13,81.50,82.12,206430091.71,369383
20-03-2021,LINK,ChainLink,29.81,31.50,29.60,29.69,273064580.56,413500
20-03-2021,MATIC,Polygon,0.41,0.42,0.38,0.38,60078732.71,106128
20-03-2021,SOL,Solana,14.16,14.97,14.10,14.19,81582431.34,168996
20-03-2021,TRX,Tron,0.06,0.07,0.06,0.06,415183898.80,746498
20-03-2021,UNI,Uniswap,33.33,35.27,31.89,32.10,322284512.71,464448
20-03-2021,VET,VeChain,0.08,0.09,0.08,0.09,274894363.98,604839
20-03-2021,XLM,Stellar Lumens,0.39,0.44,0.39,0.42,135822076.05,282247
20-03-2021,XMR,Monero,231.42,237.31,230.21,231.95,13013810.33,37128
20-03-2021,XRP,Ripple XRP,0.47,0.55,0.46,0.53,589598402.88,767634
19-03-2021,AAVE,Aave,363.50,380.15,353.63,369.68,110711825.54,170343
19-03-2021,ADA,Cardano,1.23,1.34,1.18,1.29,1032218858.17,1278982
15-10-2021,BTC,Bitcoin,57347.94,62933.00,56850.00,61672.42,4959389368.73,2649137
19-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,104619691.65,272245
19-03-2021,DOT,Polkadot,35.39,38.96,34.64,38.25,658006304.18,763552
19-03-2021,ETH,Ethereum,1775.92,1840.61,1733.47,1809.10,901801564.20,703977
19-03-2021,FIL,Filecoin,79.63,86.00,75.77,83.08,452268499.23,817745
19-03-2021,LINK,ChainLink,29.44,30.60,28.70,29.81,257206694.79,356147
19-03-2021,MATIC,Polygon,0.39,0.42,0.38,0.41,71614401.32,155344
19-03-2021,SOL,Solana,14.21,14.49,13.84,14.15,75337571.45,160294
19-03-2021,TRX,Tron,0.05,0.06,0.05,0.06,135313236.16,243328
19-03-2021,UNI,Uniswap,30.01,34.29,29.48,33.32,356098675.70,454569
19-03-2021,VET,VeChain,0.08,0.09,0.08,0.08,155697978.94,404311
19-03-2021,XLM,Stellar Lumens,0.39,0.40,0.39,0.39,50135066.82,122994
19-03-2021,XMR,Monero,228.03,236.01,223.28,231.43,20205283.21,47535
19-03-2021,XRP,Ripple XRP,0.47,0.48,0.46,0.47,158130280.81,247072
18-03-2021,AAVE,Aave,383.32,385.20,361.13,363.50,103575659.08,165991
18-03-2021,ADA,Cardano,1.38,1.47,1.22,1.23,1975037678.43,2144826
16-10-2021,BTC,Bitcoin,61672.42,62378.42,60150.00,60875.57,2173374058.81,1360379
18-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,82914281.22,217454
18-03-2021,DOT,Polkadot,36.15,37.07,35.34,35.39,373680901.68,461720
18-03-2021,ETH,Ethereum,1823.58,1850.00,1759.04,1776.08,1092346826.55,783517
18-03-2021,FIL,Filecoin,88.56,89.75,74.07,79.68,1077101685.55,1638555
18-03-2021,LINK,ChainLink,31.10,31.41,29.01,29.44,364497142.16,434767
18-03-2021,MATIC,Polygon,0.40,0.44,0.39,0.39,90677544.41,177079
18-03-2021,SOL,Solana,14.23,14.78,13.98,14.22,87815906.83,176385
18-03-2021,TRX,Tron,0.05,0.06,0.05,0.05,68820255.72,152612
18-03-2021,UNI,Uniswap,31.34,31.68,29.75,30.02,183375367.14,289683
18-03-2021,VET,VeChain,0.08,0.08,0.08,0.08,159062465.56,379586
18-03-2021,XLM,Stellar Lumens,0.40,0.41,0.39,0.39,60427121.29,145663
18-03-2021,XMR,Monero,235.87,240.33,227.53,228.04,23465610.93,54305
18-03-2021,XRP,Ripple XRP,0.47,0.49,0.47,0.47,263757843.89,382664
17-03-2021,AAVE,Aave,370.95,384.86,358.00,383.20,123332405.61,191908
17-03-2021,ADA,Cardano,1.25,1.43,1.20,1.38,1409057696.60,1700157
17-10-2021,BTC,Bitcoin,60875.57,61718.39,58963.00,61528.33,2371696294.80,1331655
17-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,66114243.26,191767
17-03-2021,DOT,Polkadot,35.44,36.48,34.42,36.15,436957538.26,566115
17-03-2021,ETH,Ethereum,1805.01,1838.88,1741.18,1823.58,1177718486.96,872416
17-03-2021,FIL,Filecoin,63.67,96.57,62.69,88.56,1331504367.23,1833025
17-03-2021,LINK,ChainLink,27.95,31.27,27.31,31.10,600352830.30,676874
17-03-2021,MATIC,Polygon,0.37,0.43,0.37,0.40,168482060.24,290386
17-03-2021,SOL,Solana,13.67,14.31,13.03,14.23,95036756.01,196040
17-03-2021,TRX,Tron,0.05,0.06,0.05,0.05,145656246.03,256756
17-03-2021,UNI,Uniswap,30.08,31.71,29.42,31.35,302665377.82,433599
17-03-2021,VET,VeChain,0.07,0.08,0.07,0.08,150581384.49,415021
17-03-2021,XLM,Stellar Lumens,0.40,0.40,0.39,0.40,66616808.53,140634
17-03-2021,XMR,Monero,229.92,237.37,225.61,236.20,23990486.21,55563
17-03-2021,XRP,Ripple XRP,0.46,0.48,0.45,0.47,263902659.48,357376
16-03-2021,AAVE,Aave,367.73,382.06,350.17,370.75,135836353.81,205703
16-03-2021,ADA,Cardano,1.03,1.28,1.00,1.25,1458646287.63,1590786
18-10-2021,BTC,Bitcoin,61528.32,62695.78,59844.45,62009.84,3195091233.42,1629184
16-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,104895859.55,307843
16-03-2021,DOT,Polkadot,34.32,35.58,32.01,35.44,512699578.02,675391
16-03-2021,ETH,Ethereum,1793.99,1819.50,1711.68,1805.12,1360127229.79,987906
16-03-2021,FIL,Filecoin,53.37,64.04,50.68,63.63,268432602.71,508518
16-03-2021,LINK,ChainLink,27.51,28.20,26.38,27.95,277276277.93,384397
16-03-2021,MATIC,Polygon,0.39,0.40,0.34,0.37,115546473.17,207191
16-03-2021,SOL,Solana,14.18,14.32,13.25,13.66,92577066.24,189353
16-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,94688008.56,169625
16-03-2021,UNI,Uniswap,29.81,30.09,27.96,30.08,221219047.80,357016
16-03-2021,VET,VeChain,0.08,0.08,0.07,0.07,225587279.02,599305
16-03-2021,XLM,Stellar Lumens,0.38,0.41,0.37,0.40,113694902.85,212968
16-03-2021,XMR,Monero,221.93,229.99,211.08,229.92,22679561.94,50336
16-03-2021,XRP,Ripple XRP,0.44,0.52,0.43,0.46,683407174.16,744088
15-03-2021,AAVE,Aave,380.70,391.54,352.81,367.81,147945087.68,232862
15-03-2021,ADA,Cardano,1.05,1.07,1.00,1.03,415080286.21,485996
19-10-2021,BTC,Bitcoin,62005.60,64486.00,61322.22,64280.59,3370863940.27,1755708
15-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.06,146618592.55,403183
15-03-2021,DOT,Polkadot,36.45,38.65,33.70,34.33,670504649.46,749335
15-03-2021,ETH,Ethereum,1848.10,1891.76,1730.00,1793.48,1842608872.76,1496415
15-03-2021,FIL,Filecoin,53.87,56.79,51.97,53.38,211025299.62,417850
15-03-2021,LINK,ChainLink,28.56,29.50,26.80,27.53,413556668.14,517112
15-03-2021,MATIC,Polygon,0.38,0.43,0.38,0.39,168502735.11,311338
15-03-2021,SOL,Solana,14.47,14.85,13.61,14.18,97222432.36,192150
15-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,89308301.60,166312
15-03-2021,UNI,Uniswap,30.66,31.58,29.50,29.83,247426783.07,363264
15-03-2021,VET,VeChain,0.07,0.08,0.07,0.08,337942967.00,900892
15-03-2021,XLM,Stellar Lumens,0.39,0.40,0.37,0.38,72328454.72,154661
15-03-2021,XMR,Monero,232.21,238.19,215.39,221.88,28301100.62,62914
15-03-2021,XRP,Ripple XRP,0.44,0.45,0.42,0.44,232012451.41,302316
14-03-2021,AAVE,Aave,415.18,419.90,377.41,380.76,173555063.16,236550
14-03-2021,ADA,Cardano,1.10,1.10,1.05,1.05,328663726.92,388068
20-10-2021,BTC,Bitcoin,64280.59,67000.00,63481.40,66001.41,3362878816.40,1823286
14-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,275728162.96,732735
14-03-2021,DOT,Polkadot,37.26,38.05,36.31,36.45,383414454.08,464145
14-03-2021,ETH,Ethereum,1922.35,1933.10,1836.00,1848.10,1200354205.60,963564
14-03-2021,FIL,Filecoin,49.53,57.56,49.51,53.88,353035969.37,714268
14-03-2021,LINK,ChainLink,29.81,30.26,28.54,28.57,279414527.71,381254
14-03-2021,MATIC,Polygon,0.43,0.44,0.37,0.38,150295334.37,260335
14-03-2021,SOL,Solana,15.33,15.40,14.37,14.46,92408969.39,175138
14-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,70851270.23,151535
14-03-2021,UNI,Uniswap,32.53,33.83,30.63,30.67,272249224.79,365623
14-03-2021,VET,VeChain,0.07,0.07,0.06,0.07,91638596.23,276643
14-03-2021,XLM,Stellar Lumens,0.41,0.41,0.39,0.39,54753606.73,125167
14-03-2021,XMR,Monero,239.44,241.00,229.21,232.25,21278353.22,54973
14-03-2021,XRP,Ripple XRP,0.46,0.46,0.44,0.44,186867219.54,226129
13-03-2021,AAVE,Aave,374.47,429.63,359.93,414.97,214491507.48,272475
13-03-2021,ADA,Cardano,1.03,1.19,0.99,1.10,707355593.97,778819
21-10-2021,BTC,Bitcoin,66001.40,66639.74,62000.00,62193.15,4407757970.88,2181665
13-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.06,211896317.95,530769
13-03-2021,DOT,Polkadot,35.98,38.41,34.74,37.24,460255908.06,536385
13-03-2021,ETH,Ethereum,1766.13,1944.30,1727.75,1922.35,1718553131.96,1265904
13-03-2021,FIL,Filecoin,44.09,52.22,43.51,49.53,217502568.28,413751
13-03-2021,LINK,ChainLink,28.40,30.63,26.91,29.80,410049422.61,536366
13-03-2021,MATIC,Polygon,0.41,0.47,0.41,0.42,232342988.17,382276
13-03-2021,SOL,Solana,14.58,15.44,13.91,15.32,111388656.49,204793
13-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,93371917.92,181608
13-03-2021,UNI,Uniswap,30.97,33.46,30.23,32.52,282927748.06,367340
13-03-2021,VET,VeChain,0.07,0.07,0.06,0.07,110918959.10,336539
13-03-2021,XLM,Stellar Lumens,0.39,0.41,0.38,0.41,76923827.20,160715
13-03-2021,XMR,Monero,222.89,239.46,218.10,239.46,23396836.27,59546
13-03-2021,XRP,Ripple XRP,0.44,0.47,0.43,0.46,246625018.87,310625
12-03-2021,AAVE,Aave,406.18,409.69,359.69,374.44,185715221.31,267290
12-03-2021,ADA,Cardano,1.12,1.13,1.02,1.03,453536801.75,535644
22-10-2021,BTC,Bitcoin,62193.15,63732.39,60000.00,60688.22,3229377744.31,1555280
12-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.06,90907640.16,257901
12-03-2021,DOT,Polkadot,36.95,37.55,34.39,35.96,456788945.53,562112
12-03-2021,ETH,Ethereum,1825.78,1841.88,1719.72,1766.10,1542873062.42,1126153
12-03-2021,FIL,Filecoin,42.31,45.20,42.01,44.09,126685282.75,266409
12-03-2021,LINK,ChainLink,30.17,30.49,27.67,28.39,387140380.86,479140
12-03-2021,MATIC,Polygon,0.41,0.51,0.40,0.41,493355769.68,722152
12-03-2021,SOL,Solana,16.08,16.53,14.07,14.57,142443028.81,256935
12-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,66617400.45,132861
12-03-2021,UNI,Uniswap,31.07,32.04,29.20,30.96,271239342.69,395473
12-03-2021,VET,VeChain,0.07,0.07,0.06,0.07,186343869.78,455136
12-03-2021,XLM,Stellar Lumens,0.41,0.41,0.38,0.39,72524691.82,146606
12-03-2021,XMR,Monero,221.06,226.02,214.90,222.85,17728896.03,43427
12-03-2021,XRP,Ripple XRP,0.45,0.46,0.42,0.44,296752184.51,351995
11-03-2021,AAVE,Aave,406.59,416.24,387.58,406.19,168072957.01,235038
11-03-2021,ADA,Cardano,1.13,1.14,1.11,1.12,338688320.68,376289
23-10-2021,BTC,Bitcoin,60688.23,61747.64,59562.15,61286.75,1686121722.22,982103
11-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.06,98449847.57,274726
11-03-2021,DOT,Polkadot,37.60,38.11,35.88,36.96,567725086.71,684912
11-03-2021,ETH,Ethereum,1795.28,1846.70,1725.00,1825.78,1627027458.09,1023958
11-03-2021,FIL,Filecoin,42.52,43.19,41.69,42.31,65628857.32,158824
11-03-2021,LINK,ChainLink,29.92,30.52,28.54,30.18,381899231.76,491967
11-03-2021,MATIC,Polygon,0.29,0.54,0.28,0.41,533201917.57,726022
11-03-2021,SOL,Solana,14.24,16.33,13.67,16.08,149744985.10,257097
11-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,73878010.72,134364
11-03-2021,UNI,Uniswap,30.95,31.88,29.44,31.07,312958553.80,382382
11-03-2021,VET,VeChain,0.06,0.07,0.06,0.07,173844142.70,459715
11-03-2021,XLM,Stellar Lumens,0.41,0.41,0.40,0.41,71505554.34,141689
11-03-2021,XMR,Monero,220.16,226.34,212.76,221.11,19578946.34,46594
11-03-2021,XRP,Ripple XRP,0.46,0.46,0.44,0.45,242133628.16,322925
10-03-2021,AAVE,Aave,445.24,460.43,398.18,406.95,224376361.62,299895
10-03-2021,ADA,Cardano,1.20,1.21,1.12,1.13,446671691.45,514521
24-10-2021,BTC,Bitcoin,61286.75,61500.00,59510.63,60852.22,1889694558.95,1052085
10-03-2021,DOGE,Dogecoin,0.06,0.06,0.05,0.06,128241033.63,363725
10-03-2021,DOT,Polkadot,38.29,39.64,36.32,37.58,823660192.92,962596
10-03-2021,ETH,Ethereum,1870.50,1877.69,1757.00,1795.12,1706230875.27,1098051
10-03-2021,FIL,Filecoin,42.02,44.29,41.04,42.49,99975034.28,212099
10-03-2021,LINK,ChainLink,31.55,31.86,29.30,29.92,379250331.41,486943
10-03-2021,MATIC,Polygon,0.30,0.34,0.28,0.29,268081812.90,459628
10-03-2021,SOL,Solana,14.92,15.25,14.06,14.23,112393298.90,196245
10-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,95059522.14,164786
10-03-2021,UNI,Uniswap,32.98,33.65,30.36,30.94,332154320.37,408230
10-03-2021,VET,VeChain,0.06,0.07,0.06,0.06,120340222.85,353132
10-03-2021,XLM,Stellar Lumens,0.43,0.43,0.41,0.41,80049660.44,168605
10-03-2021,XMR,Monero,224.98,227.39,214.70,220.19,20012430.99,44310
10-03-2021,XRP,Ripple XRP,0.48,0.49,0.45,0.46,279457487.97,366755
09-03-2021,AAVE,Aave,437.61,453.43,417.49,445.13,182820894.23,233191
09-03-2021,ADA,Cardano,1.12,1.22,1.11,1.20,718499784.32,731610
25-10-2021,BTC,Bitcoin,60852.22,63710.63,60650.00,63078.78,2309339650.11,1270453
09-03-2021,DOGE,Dogecoin,0.06,0.06,0.06,0.06,197699354.95,511452
09-03-2021,DOT,Polkadot,35.03,38.96,34.58,38.29,740975538.31,851491
09-03-2021,ETH,Ethereum,1833.22,1870.77,1798.20,1870.51,1570286249.45,1196670
09-03-2021,FIL,Filecoin,41.59,42.63,41.26,42.01,57071310.15,130874
09-03-2021,LINK,ChainLink,31.88,32.07,30.40,31.54,325184389.29,493552
09-03-2021,MATIC,Polygon,0.22,0.31,0.22,0.30,239121021.41,369584
09-03-2021,SOL,Solana,13.63,15.03,13.34,14.91,103748671.39,192428
09-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,71467912.06,146144
09-03-2021,UNI,Uniswap,33.32,34.88,32.42,32.98,360058095.81,435715
09-03-2021,VET,VeChain,0.07,0.07,0.06,0.06,145265356.58,385273
09-03-2021,XLM,Stellar Lumens,0.42,0.43,0.41,0.43,99369753.37,199304
09-03-2021,XMR,Monero,221.02,228.99,218.04,225.16,22582850.43,55111
09-03-2021,XRP,Ripple XRP,0.47,0.49,0.47,0.48,237676409.04,325327
08-03-2021,AAVE,Aave,414.77,438.50,391.49,437.61,217908348.34,286303
08-03-2021,ADA,Cardano,1.13,1.18,1.11,1.12,450421643.83,455437
26-10-2021,BTC,Bitcoin,63078.78,63293.48,59817.55,60328.81,2492606133.32,1334460
08-03-2021,DOGE,Dogecoin,0.05,0.06,0.05,0.06,390142653.20,1003066
08-03-2021,DOT,Polkadot,35.14,35.60,33.46,35.02,380875477.56,524277
08-03-2021,ETH,Ethereum,1726.46,1843.59,1664.96,1833.18,1995142128.65,1407402
08-03-2021,FIL,Filecoin,41.46,42.00,40.61,41.59,49808587.07,117641
08-03-2021,LINK,ChainLink,28.60,31.89,28.28,31.89,479015625.94,657950
08-03-2021,MATIC,Polygon,0.21,0.22,0.20,0.22,38718700.16,81474
08-03-2021,SOL,Solana,13.85,13.95,13.10,13.63,81441660.40,151072
08-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,78729968.17,153483
08-03-2021,UNI,Uniswap,34.30,34.95,32.05,33.31,561723571.56,684854
08-03-2021,VET,VeChain,0.06,0.07,0.06,0.07,184064496.71,509331
08-03-2021,XLM,Stellar Lumens,0.41,0.42,0.40,0.42,69503802.23,143240
08-03-2021,XMR,Monero,209.07,221.24,204.00,221.08,22235950.39,49577
08-03-2021,XRP,Ripple XRP,0.47,0.49,0.46,0.47,321518987.21,394530
07-03-2021,AAVE,Aave,388.17,419.99,384.15,414.77,182850472.54,258736
07-03-2021,ADA,Cardano,1.13,1.15,1.11,1.13,365845333.64,381768
27-10-2021,BTC,Bitcoin,60328.81,61496.00,58000.00,58413.44,3688306192.97,1913083
07-03-2021,DOGE,Dogecoin,0.05,0.05,0.05,0.05,73649430.15,200248
07-03-2021,DOT,Polkadot,33.41,35.37,33.40,35.13,354449759.60,500503
07-03-2021,ETH,Ethereum,1650.68,1734.16,1630.35,1726.16,1414988218.19,1166072
07-03-2021,FIL,Filecoin,40.43,42.50,40.29,41.46,50290043.01,116703
07-03-2021,LINK,ChainLink,28.17,29.15,27.39,28.60,243843299.97,376163
07-03-2021,MATIC,Polygon,0.21,0.22,0.21,0.21,34473453.71,76641
07-03-2021,SOL,Solana,13.06,14.04,12.73,13.85,94024256.26,176612
07-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,54326724.06,106751
07-03-2021,UNI,Uniswap,28.53,34.93,28.50,34.29,586394787.45,705952
07-03-2021,VET,VeChain,0.05,0.06,0.05,0.06,158604006.99,436142
07-03-2021,XLM,Stellar Lumens,0.40,0.42,0.40,0.41,66654358.79,144500
07-03-2021,XMR,Monero,204.51,210.27,202.17,208.99,15171397.99,35729
07-03-2021,XRP,Ripple XRP,0.46,0.47,0.46,0.47,151093370.74,224162
06-03-2021,AAVE,Aave,367.29,391.22,352.12,388.12,91612194.33,172063
06-03-2021,ADA,Cardano,1.16,1.18,1.08,1.13,442918849.67,671557
28-10-2021,BTC,Bitcoin,58413.44,62499.00,57820.00,60575.89,3677629851.06,1878275
06-03-2021,DOGE,Dogecoin,0.05,0.05,0.05,0.05,151468602.07,404549
06-03-2021,DOT,Polkadot,33.64,34.25,32.09,33.40,368140668.26,496538
06-03-2021,ETH,Ethereum,1528.08,1671.58,1513.03,1650.35,1611851701.82,1188531
06-03-2021,FIL,Filecoin,40.47,40.92,38.96,40.42,43054279.63,119386
06-03-2021,LINK,ChainLink,27.86,28.41,26.32,28.17,221696502.08,378943
06-03-2021,MATIC,Polygon,0.21,0.23,0.21,0.21,48647334.27,108467
06-03-2021,SOL,Solana,12.56,13.30,11.89,13.05,79739854.80,155020
06-03-2021,TRX,Tron,0.05,0.05,0.05,0.05,52232099.27,102341
06-03-2021,UNI,Uniswap,28.31,29.10,27.21,28.53,265951424.37,420720
06-03-2021,VET,VeChain,0.05,0.05,0.05,0.05,75059276.21,249439
06-03-2021,XLM,Stellar Lumens,0.40,0.41,0.39,0.40,44556399.67,96763
06-03-2021,XMR,Monero,205.83,208.13,198.15,204.35,23428276.97,42166
06-03-2021,XRP,Ripple XRP,0.45,0.48,0.45,0.46,168337881.58,248640
05-03-2021,AAVE,Aave,374.70,377.29,340.00,367.41,116252181.80,179888
05-03-2021,ADA,Cardano,1.11,1.20,1.03,1.16,934727653.73,1132387
29-10-2021,BTC,Bitcoin,60575.90,62980.00,60174.81,62253.71,2706090987.31,1417344
05-03-2021,DOGE,Dogecoin,0.05,0.05,0.05,0.05,84446200.26,255803
05-03-2021,DOT,Polkadot,35.28,35.30,31.36,33.64,643024828.68,833681
05-03-2021,ETH,Ethereum,1539.22,1548.96,1441.66,1528.31,1355798089.27,1000913
05-03-2021,FIL,Filecoin,40.81,40.85,37.08,40.47,57495289.68,167858
05-03-2021,LINK,ChainLink,27.72,28.26,25.70,27.86,347836203.33,513275
05-03-2021,MATIC,Polygon,0.20,0.22,0.18,0.21,81395835.77,173802
